Id,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Activity Level,Day of the Week,...18,Duplicates,Total,Activity Level Table,Count,Day,Average_TotalSteps,Date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,Avg_Daily_HeartRate,Next_Day_Steps,Sleep_Inefficiency,Poor_Recovery,Elevated_RHR,High_Strain_Segment
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,323,512,NA,5843,0.369140625,TRUE,NA,General Recovery Need
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,385,408,NA,5843,0.056372549019607844,FALSE,NA,Normal Day
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,450,491,NA,5843,0.0835030549898167,FALSE,NA,Normal Day
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,2,462,513,NA,5843,0.09941520467836257,FALSE,NA,Normal Day
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,414,428,NA,5843,0.03271028037383177,FALSE,NA,Normal Day
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,447,470,NA,5843,0.04893617021276596,FALSE,NA,Normal Day
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,507,575,NA,5843,0.11826086956521739,FALSE,NA,Normal Day
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,442,455,NA,5843,0.02857142857142857,FALSE,NA,Normal Day
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,456,461,NA,5843,0.010845986984815618,FALSE,NA,Normal Day
NA,5843,4.559999943,4.559999943,0,0.1400000006,1.190000057,3.2300000190000002,0,2,22,166,1250,2683,Moderate,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,405,429,NA,0,0.055944055944055944,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,323,512,NA,0,0.369140625,TRUE,NA,General Recovery Need
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,385,408,NA,0,0.056372549019607844,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,450,491,NA,0,0.0835030549898167,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,2,462,513,NA,0,0.09941520467836257,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,414,428,NA,0,0.03271028037383177,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,447,470,NA,0,0.04893617021276596,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,507,575,NA,0,0.11826086956521739,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,442,455,NA,0,0.02857142857142857,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,456,461,NA,0,0.010845986984815618,FALSE,NA,Normal Day
NA,0,0,0,0,0,0,0,0,0,0,0,1440,1688,Sedentary,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,405,429,NA,21727,0.055944055944055944,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,323,512,NA,21727,0.369140625,TRUE,NA,General Recovery Need
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,385,408,NA,21727,0.056372549019607844,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,450,491,NA,21727,0.0835030549898167,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,2,462,513,NA,21727,0.09941520467836257,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,414,428,NA,21727,0.03271028037383177,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,447,470,NA,21727,0.04893617021276596,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,507,575,NA,21727,0.11826086956521739,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,442,455,NA,21727,0.02857142857142857,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,456,461,NA,21727,0.010845986984815618,FALSE,NA,Normal Day
NA,21727,19.34000015,19.34000015,0,12.78999996,0.2899999917,6.159999847,0,96,17,232,1095,4015,Active,Friday,NA,NA,NA,NA,NA,NA,NA,2016-05-06,1,405,429,NA,7379,0.055944055944055944,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,237,443,NA,7379,0.4650112866817156,TRUE,NA,General Recovery Need
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,507,530,NA,7379,0.04339622641509434,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,471,495,NA,7379,0.048484848484848485,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,2,374,402,NA,7379,0.06965174129353234,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,404,449,NA,7379,0.10022271714922049,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,419,464,NA,7379,0.09698275862068965,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,392,415,NA,7379,0.05542168674698795,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,467,491,NA,7379,0.048879837067209775,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,420,436,NA,7379,0.03669724770642202,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,486,493,NA,7379,0.014198782961460446,FALSE,NA,Normal Day
NA,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,441,477,NA,4940,0.07547169811320754,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,237,443,NA,4940,0.4650112866817156,TRUE,NA,General Recovery Need
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,507,530,NA,4940,0.04339622641509434,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,471,495,NA,4940,0.048484848484848485,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,2,374,402,NA,4940,0.06965174129353234,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,404,449,NA,4940,0.10022271714922049,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,419,464,NA,4940,0.09698275862068965,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,392,415,NA,4940,0.05542168674698795,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,467,491,NA,4940,0.048879837067209775,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,420,436,NA,4940,0.03669724770642202,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,486,493,NA,4940,0.014198782961460446,FALSE,NA,Normal Day
NA,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,Sedentary,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,441,477,NA,11550,0.07547169811320754,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,237,443,NA,11550,0.4650112866817156,TRUE,NA,General Recovery Need
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,507,530,NA,11550,0.04339622641509434,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,471,495,NA,11550,0.048484848484848485,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,2,374,402,NA,11550,0.06965174129353234,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,404,449,NA,11550,0.10022271714922049,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,419,464,NA,11550,0.09698275862068965,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,392,415,NA,11550,0.05542168674698795,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,467,491,NA,11550,0.048879837067209775,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,420,436,NA,11550,0.03669724770642202,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,486,493,NA,11550,0.014198782961460446,FALSE,NA,Normal Day
NA,11550,7.730000019,7.730000019,0,0,4.1300001140000004,3.589999914,0,0,86,208,703,1574,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,441,477,NA,6132,0.07547169811320754,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,237,443,NA,6132,0.4650112866817156,TRUE,NA,General Recovery Need
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,507,530,NA,6132,0.04339622641509434,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,471,495,NA,6132,0.048484848484848485,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,2,374,402,NA,6132,0.06965174129353234,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,404,449,NA,6132,0.10022271714922049,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,419,464,NA,6132,0.09698275862068965,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,392,415,NA,6132,0.05542168674698795,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,467,491,NA,6132,0.048879837067209775,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,420,436,NA,6132,0.03669724770642202,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,486,493,NA,6132,0.014198782961460446,FALSE,NA,Normal Day
NA,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,441,477,NA,7937,0.07547169811320754,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,237,443,NA,7937,0.4650112866817156,TRUE,NA,General Recovery Need
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,507,530,NA,7937,0.04339622641509434,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,471,495,NA,7937,0.048484848484848485,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,2,374,402,NA,7937,0.06965174129353234,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,404,449,NA,7937,0.10022271714922049,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,419,464,NA,7937,0.09698275862068965,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,392,415,NA,7937,0.05542168674698795,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,467,491,NA,7937,0.048879837067209775,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,420,436,NA,7937,0.03669724770642202,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,486,493,NA,7937,0.014198782961460446,FALSE,NA,Normal Day
NA,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,441,477,NA,22770,0.07547169811320754,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,237,443,NA,22770,0.4650112866817156,TRUE,NA,General Recovery Need
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,507,530,NA,22770,0.04339622641509434,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,471,495,NA,22770,0.048484848484848485,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,2,374,402,NA,22770,0.06965174129353234,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,404,449,NA,22770,0.10022271714922049,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,419,464,NA,22770,0.09698275862068965,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,392,415,NA,22770,0.05542168674698795,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,467,491,NA,22770,0.048879837067209775,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,420,436,NA,22770,0.03669724770642202,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,486,493,NA,22770,0.014198782961460446,FALSE,NA,Normal Day
NA,22770,17.54000092,17.54000092,0,9.449999809,2.7699999809999998,5.329999924,0,120,56,260,508,4022,Active,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,441,477,NA,5183,0.07547169811320754,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,237,443,NA,5183,0.4650112866817156,TRUE,NA,General Recovery Need
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,507,530,NA,5183,0.04339622641509434,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,471,495,NA,5183,0.048484848484848485,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,2,374,402,NA,5183,0.06965174129353234,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,404,449,NA,5183,0.10022271714922049,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,419,464,NA,5183,0.09698275862068965,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,392,415,NA,5183,0.05542168674698795,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,467,491,NA,5183,0.048879837067209775,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,420,436,NA,5183,0.03669724770642202,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,486,493,NA,5183,0.014198782961460446,FALSE,NA,Normal Day
NA,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,441,477,NA,8237,0.07547169811320754,FALSE,NA,Normal Day
NA,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,237,443,NA,8237,0.4650112866817156,TRUE,NA,General Recovery Need
NA,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,507,530,NA,8237,0.04339622641509434,FALSE,NA,Normal Day
NA,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,471,495,NA,8237,0.048484848484848485,FALSE,NA,Normal Day
NA,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,2,374,402,NA,8237,0.06965174129353234,FALSE,NA,Normal Day
NA,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,404,449,NA,8237,0.10022271714922049,FALSE,NA,Normal Day
NA,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,Moderate,Saturday,NA,NA,NA,NA,NA,NA,NA,2016-05-07,1,419,464,NA,8237,0.09698275862068965,FALSE,NA,Normal Day
